Time_Index,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3
2030,19.96,19.96,19.96
2031,19.96,19.96,19.96
2032,19.96,19.96,19.96
2033,19.96,19.96,19.96
2034,19.96,19.96,19.96
2035,19.96,19.96,19.96
2036,19.96,19.96,19.96
2037,19.96,19.96,19.96
2038,19.96,19.96,19.96
2039,19.96,19.96,19.96
2040,19.96,19.96,19.96
2041,19.96,19.96,19.96
2042,19.96,19.96,19.96
2043,19.96,19.96,19.96
2044,19.96,19.96,19.96
2045,19.96,19.96,19.96
2046,19.96,19.96,19.96
2047,19.96,19.96,19.96
2048,19.96,19.96,19.96
2049,19.96,19.96,19.96
2050,19.96,19.96,19.96
2051,19.96,19.96,19.96
2052,19.96,19.96,19.96
2053,19.96,19.96,19.96
2054,19.96,19.96,19.96
2055,19.96,19.96,19.96
2056,19.96,19.96,19.96
2057,19.96,19.96,19.96
2058,19.96,19.96,19.96
2059,19.96,19.96,19.96
2060,19.96,19.96,19.96
2061,19.96,19.96,19.96
2062,19.96,19.96,19.96
2063,19.96,19.96,19.96
2064,19.96,19.96,19.96
2065,19.96,19.96,19.96
2066,19.96,19.96,19.96
2067,19.96,19.96,19.96
2068,19.96,19.96,19.96
2069,19.96,19.96,19.96
2070,19.96,19.96,19.96
2071,19.96,19.96,19.96
2072,19.96,19.96,19.96
2073,19.96,19.96,19.96
2074,19.96,19.96,19.96
2075,19.96,19.96,19.96
2076,19.96,19.96,19.96
2077,19.96,19.96,19.96
2078,19.96,19.96,19.96
2079,19.96,19.96,19.96
2080,19.96,19.96,19.96
2081,19.96,19.96,19.96
2082,19.96,19.96,19.96
2083,19.96,19.96,19.96
2084,19.96,19.96,19.96
2085,19.96,19.96,19.96
2086,19.96,19.96,19.96
2087,19.96,19.96,19.96
2088,19.96,19.96,19.96
2089,19.96,19.96,19.96
2090,19.96,19.96,19.96
2091,19.96,19.96,19.96
2092,19.96,19.96,19.96
2093,19.96,19.96,19.96
2094,19.96,19.96,19.96
2095,19.96,19.96,19.96
2096,19.96,19.96,19.96
2097,19.96,19.96,19.96
2098,19.96,19.96,19.96
2099,19.96,19.96,19.96
2100,19.96,19.96,19.96
2101,19.96,19.96,19.96
2102,19.96,19.96,19.96
2103,19.96,19.96,19.96
2104,19.96,19.96,19.96
2105,19.96,19.96,19.96
2106,19.96,19.96,19.96
2107,19.96,19.96,19.96
2108,19.96,19.96,19.96
2109,19.96,19.96,19.96
2110,19.96,19.96,19.96
2111,19.96,19.96,19.96
2112,19.96,19.96,19.96
2113,19.96,19.96,19.96
2114,19.96,19.96,19.96
2115,19.96,19.96,19.96
2116,19.96,19.96,19.96
2117,19.96,19.96,19.96
2118,19.96,19.96,19.96
2119,19.96,19.96,19.96
2120,19.96,19.96,19.96
2121,19.96,19.96,19.96
2122,19.96,19.96,19.96
2123,19.96,19.96,19.96
2124,19.96,19.96,19.96
2125,19.96,19.96,19.96
2126,19.96,19.96,19.96
2127,19.96,19.96,19.96
2128,19.96,19.96,19.96
2129,19.96,19.96,19.96
2130,19.96,19.96,19.96
2131,19.96,19.96,19.96
2132,19.96,19.96,19.96
2133,19.96,19.96,19.96
2134,19.96,19.96,19.96
2135,19.96,19.96,19.96
2136,19.96,19.96,19.96
2137,19.96,19.96,19.96
2138,19.96,19.96,19.96
2139,19.96,19.96,19.96
2140,19.96,19.96,19.96
2141,19.96,19.96,19.96
2142,19.96,19.96,19.96
2143,19.96,19.96,19.96
2144,19.96,19.96,19.96
2145,19.96,19.96,19.96
2146,19.96,19.96,19.96
2147,19.96,19.96,19.96
2148,19.96,19.96,19.96
2149,19.96,19.96,19.96
2150,19.96,19.96,19.96
2151,19.96,19.96,19.96
2152,19.96,19.96,19.96
2153,19.96,19.96,19.96
2154,19.96,19.96,19.96
2155,19.96,19.96,19.96
2156,19.96,19.96,19.96
2157,19.96,19.96,19.96
2158,19.96,19.96,19.96
2159,19.96,19.96,19.96
2160,19.96,19.96,19.96
2161,19.96,19.96,19.96
2162,19.96,19.96,19.96
2163,19.96,19.96,19.96
2164,19.96,19.96,19.96
2165,19.96,19.96,19.96
2166,19.96,19.96,19.96
2167,19.96,19.96,19.96
2168,19.96,19.96,19.96
2169,19.96,19.96,19.96
2170,19.96,19.96,19.96
2171,19.96,19.96,19.96
2172,19.96,19.96,19.96
2173,19.96,19.96,19.96
2174,19.96,19.96,19.96
2175,19.96,19.96,19.96
2176,19.96,19.96,19.96
2177,19.96,19.96,19.96
2178,19.96,19.96,19.96
2179,19.96,19.96,19.96
2180,19.96,19.96,19.96
2181,19.96,19.96,19.96
2182,19.96,19.96,19.96
2183,19.96,19.96,19.96
2184,19.96,19.96,19.96
2185,19.96,19.96,19.96
2186,19.96,19.96,19.96
2187,19.96,19.96,19.96
2188,19.96,19.96,19.96
2189,19.96,19.96,19.96
2190,19.96,19.96,19.96
2191,19.96,19.96,19.96
2192,19.96,19.96,19.96
2193,19.96,19.96,19.96
2194,19.96,19.96,19.96
2195,19.96,19.96,19.96
2196,19.96,19.96,19.96
2197,19.96,19.96,19.96
2198,19.96,19.96,19.96
2199,19.96,19.96,19.96
2200,19.96,19.96,19.96
2201,19.96,19.96,19.96
2202,19.96,19.96,19.96
2203,19.96,19.96,19.96
2204,19.96,19.96,19.96
2205,19.96,19.96,19.96
2206,19.96,19.96,19.96
2207,19.96,19.96,19.96
2208,19.96,19.96,19.96
2209,19.96,19.96,19.96
2210,19.96,19.96,19.96
2211,19.96,19.96,19.96
2212,19.96,19.96,19.96
2213,19.96,19.96,19.96
2214,19.96,19.96,19.96
2215,19.96,19.96,19.96
2216,19.96,19.96,19.96
2217,19.96,19.96,19.96
2218,19.96,19.96,19.96
2219,19.96,19.96,19.96
2220,19.96,19.96,19.96
2221,19.96,19.96,19.96
2222,19.96,19.96,19.96
2223,19.96,19.96,19.96
2224,19.96,19.96,19.96
2225,19.96,19.96,19.96
2226,19.96,19.96,19.96
2227,19.96,19.96,19.96
2228,19.96,19.96,19.96
2229,19.96,19.96,19.96
2230,19.96,19.96,19.96
2231,19.96,19.96,19.96
2232,19.96,19.96,19.96
2233,19.96,19.96,19.96
2234,19.96,19.96,19.96
2235,19.96,19.96,19.96
2236,19.96,19.96,19.96
2237,19.96,19.96,19.96
2238,19.96,19.96,19.96
2239,19.96,19.96,19.96
2240,19.96,19.96,19.96
2241,19.96,19.96,19.96
2242,19.96,19.96,19.96
2243,19.96,19.96,19.96
2244,19.96,19.96,19.96
2245,19.96,19.96,19.96
2246,19.96,19.96,19.96
2247,19.96,19.96,19.96
2248,19.96,19.96,19.96
2249,19.96,19.96,19.96
2250,19.96,19.96,19.96
2251,19.96,19.96,19.96
2252,19.96,19.96,19.96
2253,19.96,19.96,19.96
2254,19.96,19.96,19.96
2255,19.96,19.96,19.96
2256,19.96,19.96,19.96
2257,19.96,19.96,19.96
2258,19.96,19.96,19.96
2259,19.96,19.96,19.96
2260,19.96,19.96,19.96
2261,19.96,19.96,19.96
2262,19.96,19.96,19.96
2263,19.96,19.96,19.96
2264,19.96,19.96,19.96
2265,19.96,19.96,19.96
2266,19.96,19.96,19.96
2267,19.96,19.96,19.96
2268,19.96,19.96,19.96
2269,19.96,19.96,19.96
2270,19.96,19.96,19.96
2271,19.96,19.96,19.96
2272,19.96,19.96,19.96
2273,19.96,19.96,19.96
2274,19.96,19.96,19.96
2275,19.96,19.96,19.96
2276,19.96,19.96,19.96
2277,19.96,19.96,19.96
2278,19.96,19.96,19.96
2279,19.96,19.96,19.96
2280,19.96,19.96,19.96
2281,19.96,19.96,19.96
2282,19.96,19.96,19.96
2283,19.96,19.96,19.96
2284,19.96,19.96,19.96
2285,19.96,19.96,19.96
2286,19.96,19.96,19.96
2287,19.96,19.96,19.96
2288,19.96,19.96,19.96
2289,19.96,19.96,19.96
2290,19.96,19.96,19.96
2291,19.96,19.96,19.96
2292,19.96,19.96,19.96
2293,19.96,19.96,19.96
2294,19.96,19.96,19.96
2295,19.96,19.96,19.96
2296,19.96,19.96,19.96
2297,19.96,19.96,19.96
2298,19.96,19.96,19.96
2299,19.96,19.96,19.96
2300,19.96,19.96,19.96
2301,19.96,19.96,19.96
2302,19.96,19.96,19.96
2303,19.96,19.96,19.96
2304,19.96,19.96,19.96
2305,19.96,19.96,19.96
2306,19.96,19.96,19.96
2307,19.96,19.96,19.96
2308,19.96,19.96,19.96
2309,19.96,19.96,19.96
2310,19.96,19.96,19.96
2311,19.96,19.96,19.96
2312,19.96,19.96,19.96
2313,19.96,19.96,19.96
2314,19.96,19.96,19.96
2315,19.96,19.96,19.96
2316,19.96,19.96,19.96
2317,19.96,19.96,19.96
2318,19.96,19.96,19.96
2319,19.96,19.96,19.96
2320,19.96,19.96,19.96
2321,19.96,19.96,19.96
2322,19.96,19.96,19.96
2323,19.96,19.96,19.96
2324,19.96,19.96,19.96
2325,19.96,19.96,19.96
2326,19.96,19.96,19.96
2327,19.96,19.96,19.96
2328,19.96,19.96,19.96
2329,19.96,19.96,19.96
2330,19.96,19.96,19.96
2331,19.96,19.96,19.96
2332,19.96,19.96,19.96
2333,19.96,19.96,19.96
2334,19.96,19.96,19.96
2335,19.96,19.96,19.96
2336,19.96,19.96,19.96
2337,19.96,19.96,19.96
2338,19.96,19.96,19.96
2339,19.96,19.96,19.96
2340,19.96,19.96,19.96
2341,19.96,19.96,19.96
2342,19.96,19.96,19.96
2343,19.96,19.96,19.96
2344,19.96,19.96,19.96
2345,19.96,19.96,19.96
2346,19.96,19.96,19.96
2347,19.96,19.96,19.96
2348,19.96,19.96,19.96
2349,19.96,19.96,19.96
2350,19.96,19.96,19.96
2351,19.96,19.96,19.96
2352,19.96,19.96,19.96
2353,19.96,19.96,19.96
2354,19.96,19.96,19.96
2355,19.96,19.96,19.96
2356,19.96,19.96,19.96
2357,19.96,19.96,19.96
2358,19.96,19.96,19.96
2359,19.96,19.96,19.96
2360,19.96,19.96,19.96
2361,19.96,19.96,19.96
2362,19.96,19.96,19.96
2363,19.96,19.96,19.96
2364,19.96,19.96,19.96
2365,19.96,19.96,19.96
2366,19.96,19.96,19.96
2367,19.96,19.96,19.96
2368,19.96,19.96,19.96
2369,19.96,19.96,19.96
2370,19.96,19.96,19.96
2371,19.96,19.96,19.96
2372,19.96,19.96,19.96
2373,19.96,19.96,19.96
2374,19.96,19.96,19.96
2375,19.96,19.96,19.96
2376,19.96,19.96,19.96
2377,19.96,19.96,19.96
2378,19.96,19.96,19.96
2379,19.96,19.96,19.96
2380,19.96,19.96,19.96
2381,19.96,19.96,19.96
2382,19.96,19.96,19.96
2383,19.96,19.96,19.96
2384,19.96,19.96,19.96
2385,19.96,19.96,19.96
2386,19.96,19.96,19.96
2387,19.96,19.96,19.96
2388,19.96,19.96,19.96
2389,19.96,19.96,19.96
2390,19.96,19.96,19.96
2391,19.96,19.96,19.96
2392,19.96,19.96,19.96
2393,19.96,19.96,19.96
2394,19.96,19.96,19.96
2395,19.96,19.96,19.96
2396,19.96,19.96,19.96
2397,19.96,19.96,19.96
2398,19.96,19.96,19.96
2399,19.96,19.96,19.96
2400,19.96,19.96,19.96
2401,19.96,19.96,19.96
2402,19.96,19.96,19.96
2403,19.96,19.96,19.96
2404,19.96,19.96,19.96
2405,19.96,19.96,19.96
2406,19.96,19.96,19.96
2407,19.96,19.96,19.96
2408,19.96,19.96,19.96
2409,19.96,19.96,19.96
2410,19.96,19.96,19.96
2411,19.96,19.96,19.96
2412,19.96,19.96,19.96
2413,19.96,19.96,19.96
2414,19.96,19.96,19.96
2415,19.96,19.96,19.96
2416,19.96,19.96,19.96
2417,19.96,19.96,19.96
2418,19.96,19.96,19.96
2419,19.96,19.96,19.96
2420,19.96,19.96,19.96
2421,19.96,19.96,19.96
2422,19.96,19.96,19.96
2423,19.96,19.96,19.96
2424,19.96,19.96,19.96
2425,19.96,19.96,19.96
2426,19.96,19.96,19.96
2427,19.96,19.96,19.96
2428,19.96,19.96,19.96
2429,19.96,19.96,19.96
2430,19.96,19.96,19.96
2431,19.96,19.96,19.96
2432,19.96,19.96,19.96
2433,19.96,19.96,19.96
2434,19.96,19.96,19.96
2435,19.96,19.96,19.96
2436,19.96,19.96,19.96
2437,19.96,19.96,19.96
2438,19.96,19.96,19.96
2439,19.96,19.96,19.96
2440,19.96,19.96,19.96
2441,19.96,19.96,19.96
2442,19.96,19.96,19.96
2443,19.96,19.96,19.96
2444,19.96,19.96,19.96
2445,19.96,19.96,19.96
2446,19.96,19.96,19.96
2447,19.96,19.96,19.96
2448,19.96,19.96,19.96
2449,19.96,19.96,19.96
2450,19.96,19.96,19.96
2451,19.96,19.96,19.96
2452,19.96,19.96,19.96
2453,19.96,19.96,19.96
2454,19.96,19.96,19.96
2455,19.96,19.96,19.96
2456,19.96,19.96,19.96
2457,19.96,19.96,19.96
2458,19.96,19.96,19.96
2459,19.96,19.96,19.96
2460,19.96,19.96,19.96
2461,19.96,19.96,19.96
2462,19.96,19.96,19.96
2463,19.96,19.96,19.96
2464,19.96,19.96,19.96
2465,19.96,19.96,19.96
2466,19.96,19.96,19.96
2467,19.96,19.96,19.96
2468,19.96,19.96,19.96
2469,19.96,19.96,19.96
2470,19.96,19.96,19.96
2471,19.96,19.96,19.96
2472,19.96,19.96,19.96
2473,19.96,19.96,19.96
2474,19.96,19.96,19.96
2475,19.96,19.96,19.96
2476,19.96,19.96,19.96
2477,19.96,19.96,19.96
2478,19.96,19.96,19.96
2479,19.96,19.96,19.96
2480,19.96,19.96,19.96
2481,19.96,19.96,19.96
2482,19.96,19.96,19.96
2483,19.96,19.96,19.96
2484,19.96,19.96,19.96
2485,19.96,19.96,19.96
2486,19.96,19.96,19.96
2487,19.96,19.96,19.96
2488,19.96,19.96,19.96
2489,19.96,19.96,19.96
2490,19.96,19.96,19.96
2491,19.96,19.96,19.96
2492,19.96,19.96,19.96
2493,19.96,19.96,19.96
2494,19.96,19.96,19.96
2495,19.96,19.96,19.96
2496,19.96,19.96,19.96
2497,19.96,19.96,19.96
2498,19.96,19.96,19.96
2499,19.96,19.96,19.96
2500,19.96,19.96,19.96
2501,19.96,19.96,19.96
2502,19.96,19.96,19.96
2503,19.96,19.96,19.96
2504,19.96,19.96,19.96
2505,19.96,19.96,19.96
2506,19.96,19.96,19.96
2507,19.96,19.96,19.96
2508,19.96,19.96,19.96
2509,19.96,19.96,19.96
2510,19.96,19.96,19.96
2511,19.96,19.96,19.96
2512,19.96,19.96,19.96
2513,19.96,19.96,19.96
2514,19.96,19.96,19.96
2515,19.96,19.96,19.96
2516,19.96,19.96,19.96
2517,19.96,19.96,19.96
2518,19.96,19.96,19.96
2519,19.96,19.96,19.96
2520,19.96,19.96,19.96
2521,19.96,19.96,19.96
2522,19.96,19.96,19.96
2523,19.96,19.96,19.96
2524,19.96,19.96,19.96
2525,19.96,19.96,19.96
2526,19.96,19.96,19.96
2527,19.96,19.96,19.96
2528,19.96,19.96,19.96
2529,19.96,19.96,19.96
2530,19.96,19.96,19.96
2531,19.96,19.96,19.96
2532,19.96,19.96,19.96
2533,19.96,19.96,19.96
2534,19.96,19.96,19.96
2535,19.96,19.96,19.96
2536,19.96,19.96,19.96
2537,19.96,19.96,19.96
2538,19.96,19.96,19.96
2539,19.96,19.96,19.96
2540,19.96,19.96,19.96
2541,19.96,19.96,19.96
2542,19.96,19.96,19.96
2543,19.96,19.96,19.96
2544,19.96,19.96,19.96
2545,19.96,19.96,19.96
2546,19.96,19.96,19.96
2547,19.96,19.96,19.96
2548,19.96,19.96,19.96
2549,19.96,19.96,19.96
2550,19.96,19.96,19.96
2551,19.96,19.96,19.96
2552,19.96,19.96,19.96
2553,19.96,19.96,19.96
2554,19.96,19.96,19.96
2555,19.96,19.96,19.96
2556,19.96,19.96,19.96
2557,19.96,19.96,19.96
2558,19.96,19.96,19.96
2559,19.96,19.96,19.96
2560,19.96,19.96,19.96
2561,19.96,19.96,19.96
2562,19.96,19.96,19.96
2563,19.96,19.96,19.96
2564,19.96,19.96,19.96
2565,19.96,19.96,19.96
2566,19.96,19.96,19.96
2567,19.96,19.96,19.96
2568,19.96,19.96,19.96
2569,19.96,19.96,19.96
2570,19.96,19.96,19.96
2571,19.96,19.96,19.96
2572,19.96,19.96,19.96
2573,19.96,19.96,19.96
2574,19.96,19.96,19.96
2575,19.96,19.96,19.96
2576,19.96,19.96,19.96
2577,19.96,19.96,19.96
2578,19.96,19.96,19.96
2579,19.96,19.96,19.96
2580,19.96,19.96,19.96
2581,19.96,19.96,19.96
2582,19.96,19.96,19.96
2583,19.96,19.96,19.96
2584,19.96,19.96,19.96
2585,19.96,19.96,19.96
2586,19.96,19.96,19.96
2587,19.96,19.96,19.96
2588,19.96,19.96,19.96
2589,19.96,19.96,19.96
2590,19.96,19.96,19.96
2591,19.96,19.96,19.96
2592,19.96,19.96,19.96
2593,19.96,19.96,19.96
2594,19.96,19.96,19.96
2595,19.96,19.96,19.96
2596,19.96,19.96,19.96
2597,19.96,19.96,19.96
2598,19.96,19.96,19.96
2599,19.96,19.96,19.96
2600,19.96,19.96,19.96
2601,19.96,19.96,19.96
2602,19.96,19.96,19.96
2603,19.96,19.96,19.96
2604,19.96,19.96,19.96
2605,19.96,19.96,19.96
2606,19.96,19.96,19.96
2607,19.96,19.96,19.96
2608,19.96,19.96,19.96
2609,19.96,19.96,19.96
2610,19.96,19.96,19.96
2611,19.96,19.96,19.96
2612,19.96,19.96,19.96
2613,19.96,19.96,19.96
2614,19.96,19.96,19.96
2615,19.96,19.96,19.96
2616,19.96,19.96,19.96
2617,19.96,19.96,19.96
2618,19.96,19.96,19.96
2619,19.96,19.96,19.96
2620,19.96,19.96,19.96
2621,19.96,19.96,19.96
2622,19.96,19.96,19.96
2623,19.96,19.96,19.96
2624,19.96,19.96,19.96
2625,19.96,19.96,19.96
2626,19.96,19.96,19.96
2627,19.96,19.96,19.96
2628,19.96,19.96,19.96
2629,19.96,19.96,19.96
2630,19.96,19.96,19.96
2631,19.96,19.96,19.96
2632,19.96,19.96,19.96
2633,19.96,19.96,19.96
2634,19.96,19.96,19.96
2635,19.96,19.96,19.96
2636,19.96,19.96,19.96
2637,19.96,19.96,19.96
2638,19.96,19.96,19.96
2639,19.96,19.96,19.96
2640,19.96,19.96,19.96
2641,19.96,19.96,19.96
2642,19.96,19.96,19.96
2643,19.96,19.96,19.96
2644,19.96,19.96,19.96
2645,19.96,19.96,19.96
2646,19.96,19.96,19.96
2647,19.96,19.96,19.96
2648,19.96,19.96,19.96
2649,19.96,19.96,19.96
2650,19.96,19.96,19.96
2651,19.96,19.96,19.96
2652,19.96,19.96,19.96
2653,19.96,19.96,19.96
2654,19.96,19.96,19.96
2655,19.96,19.96,19.96
2656,19.96,19.96,19.96
2657,19.96,19.96,19.96
2658,19.96,19.96,19.96
2659,19.96,19.96,19.96
2660,19.96,19.96,19.96
2661,19.96,19.96,19.96
2662,19.96,19.96,19.96
2663,19.96,19.96,19.96
2664,19.96,19.96,19.96
2665,19.96,19.96,19.96
2666,19.96,19.96,19.96
2667,19.96,19.96,19.96
2668,19.96,19.96,19.96
2669,19.96,19.96,19.96
2670,19.96,19.96,19.96
2671,19.96,19.96,19.96
2672,19.96,19.96,19.96
2673,19.96,19.96,19.96
2674,19.96,19.96,19.96
2675,19.96,19.96,19.96
2676,19.96,19.96,19.96
2677,19.96,19.96,19.96
2678,19.96,19.96,19.96
2679,19.96,19.96,19.96
2680,19.96,19.96,19.96
2681,19.96,19.96,19.96
2682,19.96,19.96,19.96
2683,19.96,19.96,19.96
2684,19.96,19.96,19.96
2685,19.96,19.96,19.96
2686,19.96,19.96,19.96
2687,19.96,19.96,19.96
2688,19.96,19.96,19.96
2689,19.96,19.96,19.96
2690,19.96,19.96,19.96
2691,19.96,19.96,19.96
2692,19.96,19.96,19.96
2693,19.96,19.96,19.96
2694,19.96,19.96,19.96
2695,19.96,19.96,19.96
2696,19.96,19.96,19.96
2697,19.96,19.96,19.96
2698,19.96,19.96,19.96
2699,19.96,19.96,19.96
2700,19.96,19.96,19.96
2701,19.96,19.96,19.96
2702,19.96,19.96,19.96
2703,19.96,19.96,19.96
2704,19.96,19.96,19.96
2705,19.96,19.96,19.96
2706,19.96,19.96,19.96
2707,19.96,19.96,19.96
2708,19.96,19.96,19.96
2709,19.96,19.96,19.96
2710,19.96,19.96,19.96
2711,19.96,19.96,19.96
2712,19.96,19.96,19.96
2713,19.96,19.96,19.96
2714,19.96,19.96,19.96
2715,19.96,19.96,19.96
2716,19.96,19.96,19.96
2717,19.96,19.96,19.96
2718,19.96,19.96,19.96
2719,19.96,19.96,19.96
2720,19.96,19.96,19.96
2721,19.96,19.96,19.96
2722,19.96,19.96,19.96
2723,19.96,19.96,19.96
2724,19.96,19.96,19.96
2725,19.96,19.96,19.96
2726,19.96,19.96,19.96
2727,19.96,19.96,19.96
2728,19.96,19.96,19.96
2729,19.96,19.96,19.96
2730,19.96,19.96,19.96
2731,19.96,19.96,19.96
2732,19.96,19.96,19.96
2733,19.96,19.96,19.96
2734,19.96,19.96,19.96
2735,19.96,19.96,19.96
2736,19.96,19.96,19.96
2737,19.96,19.96,19.96
2738,19.96,19.96,19.96
2739,19.96,19.96,19.96
2740,19.96,19.96,19.96
2741,19.96,19.96,19.96
2742,19.96,19.96,19.96
2743,19.96,19.96,19.96
2744,19.96,19.96,19.96
2745,19.96,19.96,19.96
2746,19.96,19.96,19.96
2747,19.96,19.96,19.96
2748,19.96,19.96,19.96
2749,19.96,19.96,19.96
2750,19.96,19.96,19.96
2751,19.96,19.96,19.96
2752,19.96,19.96,19.96
2753,19.96,19.96,19.96
2754,19.96,19.96,19.96
2755,19.96,19.96,19.96
2756,19.96,19.96,19.96
2757,19.96,19.96,19.96
2758,19.96,19.96,19.96
2759,19.96,19.96,19.96
2760,19.96,19.96,19.96
2761,19.96,19.96,19.96
2762,19.96,19.96,19.96
2763,19.96,19.96,19.96
2764,19.96,19.96,19.96
2765,19.96,19.96,19.96
2766,19.96,19.96,19.96
2767,19.96,19.96,19.96
2768,19.96,19.96,19.96
2769,19.96,19.96,19.96
2770,19.96,19.96,19.96
2771,19.96,19.96,19.96
2772,19.96,19.96,19.96
2773,19.96,19.96,19.96
2774,19.96,19.96,19.96
2775,19.96,19.96,19.96
2776,19.96,19.96,19.96
2777,19.96,19.96,19.96
2778,19.96,19.96,19.96
2779,19.96,19.96,19.96
2780,19.96,19.96,19.96
2781,19.96,19.96,19.96
2782,19.96,19.96,19.96
2783,19.96,19.96,19.96
2784,19.96,19.96,19.96
2785,19.96,19.96,19.96
2786,19.96,19.96,19.96
2787,19.96,19.96,19.96
2788,19.96,19.96,19.96
2789,19.96,19.96,19.96
2790,19.96,19.96,19.96
2791,19.96,19.96,19.96
2792,19.96,19.96,19.96
2793,19.96,19.96,19.96
2794,19.96,19.96,19.96
2795,19.96,19.96,19.96
2796,19.96,19.96,19.96
2797,19.96,19.96,19.96
2798,19.96,19.96,19.96
2799,19.96,19.96,19.96
2800,19.96,19.96,19.96
2801,19.96,19.96,19.96
2802,19.96,19.96,19.96
2803,19.96,19.96,19.96
2804,19.96,19.96,19.96
2805,19.96,19.96,19.96
2806,19.96,19.96,19.96
2807,19.96,19.96,19.96
2808,19.96,19.96,19.96
2809,19.96,19.96,19.96
2810,19.96,19.96,19.96
2811,19.96,19.96,19.96
2812,19.96,19.96,19.96
2813,19.96,19.96,19.96
2814,19.96,19.96,19.96
2815,19.96,19.96,19.96
2816,19.96,19.96,19.96
2817,19.96,19.96,19.96
2818,19.96,19.96,19.96
2819,19.96,19.96,19.96
2820,19.96,19.96,19.96
2821,19.96,19.96,19.96
2822,19.96,19.96,19.96
2823,19.96,19.96,19.96
2824,19.96,19.96,19.96
2825,19.96,19.96,19.96
2826,19.96,19.96,19.96
2827,19.96,19.96,19.96
2828,19.96,19.96,19.96
2829,19.96,19.96,19.96
2830,19.96,19.96,19.96
2831,19.96,19.96,19.96
2832,19.96,19.96,19.96
2833,19.96,19.96,19.96
2834,19.96,19.96,19.96
2835,19.96,19.96,19.96
2836,19.96,19.96,19.96
2837,19.96,19.96,19.96
2838,19.96,19.96,19.96
2839,19.96,19.96,19.96
2840,19.96,19.96,19.96
2841,19.96,19.96,19.96
2842,19.96,19.96,19.96
2843,19.96,19.96,19.96
2844,19.96,19.96,19.96
2845,19.96,19.96,19.96
2846,19.96,19.96,19.96
2847,19.96,19.96,19.96
2848,19.96,19.96,19.96
2849,19.96,19.96,19.96
2850,19.96,19.96,19.96
2851,19.96,19.96,19.96
2852,19.96,19.96,19.96
2853,19.96,19.96,19.96
2854,19.96,19.96,19.96
2855,19.96,19.96,19.96
2856,19.96,19.96,19.96
2857,19.96,19.96,19.96
2858,19.96,19.96,19.96
2859,19.96,19.96,19.96
2860,19.96,19.96,19.96
2861,19.96,19.96,19.96
2862,19.96,19.96,19.96
2863,19.96,19.96,19.96
2864,19.96,19.96,19.96
2865,19.96,19.96,19.96
2866,19.96,19.96,19.96
2867,19.96,19.96,19.96
2868,19.96,19.96,19.96
2869,19.96,19.96,19.96
2870,19.96,19.96,19.96
2871,19.96,19.96,19.96
2872,19.96,19.96,19.96
2873,19.96,19.96,19.96
2874,19.96,19.96,19.96
2875,19.96,19.96,19.96
2876,19.96,19.96,19.96
2877,19.96,19.96,19.96
2878,19.96,19.96,19.96
2879,19.96,19.96,19.96
2880,19.96,19.96,19.96
2881,19.96,19.96,19.96
2882,19.96,19.96,19.96
2883,19.96,19.96,19.96
2884,19.96,19.96,19.96
2885,19.96,19.96,19.96
2886,19.96,19.96,19.96
2887,19.96,19.96,19.96
2888,19.96,19.96,19.96
2889,19.96,19.96,19.96
2890,19.96,19.96,19.96
2891,19.96,19.96,19.96
2892,19.96,19.96,19.96
2893,19.96,19.96,19.96
2894,19.96,19.96,19.96
2895,19.96,19.96,19.96
2896,19.96,19.96,19.96
2897,19.96,19.96,19.96
2898,19.96,19.96,19.96
2899,19.96,19.96,19.96
2900,19.96,19.96,19.96
2901,19.96,19.96,19.96
2902,19.96,19.96,19.96
2903,19.96,19.96,19.96
2904,19.96,19.96,19.96
2905,19.96,19.96,19.96
2906,19.96,19.96,19.96
2907,19.96,19.96,19.96
2908,19.96,19.96,19.96
2909,19.96,19.96,19.96
2910,19.96,19.96,19.96
2911,19.96,19.96,19.96
2912,19.96,19.96,19.96
2913,19.96,19.96,19.96
2914,19.96,19.96,19.96
2915,19.96,19.96,19.96
2916,19.96,19.96,19.96
2917,19.96,19.96,19.96
2918,19.96,19.96,19.96
2919,19.96,19.96,19.96
2920,19.96,19.96,19.96
2921,19.96,19.96,19.96
2922,19.96,19.96,19.96
2923,19.96,19.96,19.96
2924,19.96,19.96,19.96
2925,19.96,19.96,19.96
2926,19.96,19.96,19.96
2927,19.96,19.96,19.96
2928,19.96,19.96,19.96
2929,19.96,19.96,19.96
2930,19.96,19.96,19.96
2931,19.96,19.96,19.96
2932,19.96,19.96,19.96
2933,19.96,19.96,19.96
2934,19.96,19.96,19.96
2935,19.96,19.96,19.96
2936,19.96,19.96,19.96
2937,19.96,19.96,19.96
2938,19.96,19.96,19.96
2939,19.96,19.96,19.96
2940,19.96,19.96,19.96
2941,19.96,19.96,19.96
2942,19.96,19.96,19.96
2943,19.96,19.96,19.96
2944,19.96,19.96,19.96
2945,19.96,19.96,19.96
2946,19.96,19.96,19.96
2947,19.96,19.96,19.96
2948,19.96,19.96,19.96
2949,19.96,19.96,19.96
2950,19.96,19.96,19.96
2951,19.96,19.96,19.96
2952,19.96,19.96,19.96
2953,19.96,19.96,19.96
2954,19.96,19.96,19.96
2955,19.96,19.96,19.96
2956,19.96,19.96,19.96
2957,19.96,19.96,19.96
2958,19.96,19.96,19.96
2959,19.96,19.96,19.96
